"X","medianGPL1261","medianGPL6246","medianGPL6887","medianGPL6885","medianGPL16570"
"Brd2",0.0853067276076029,0.0138038442035286,0.0420690510427168,0.13142625446364,0.0245426686392184
"Brd3",0.0714342589490044,0.0137275213005505,0.0334492898436627,NA,0.0189691040117867
"Brd4",0.141121144648022,0.0164335250525753,0.0203625545275889,0.048503771988791,0.047946172851622
"Brd7",0.0663839149048928,0.0219017466469974,0.0200012946812589,NA,0.0302156267768405
"Brd8",0.167679195608576,0.0140874931410404,0.018096897354848,0.0767511240745035,0.0286110529100757
"Brd9",0.0715646975472016,0.0260546556035146,0.0218357870689999,0.091796420835223,0.0261678900000003
"Brdt",0.0812631125626606,0.0192843183672793,0.0177393745103253,0.0705215408195989,0.0315761374138858
"Bre",0.0929472546889767,0.0157225296024078,0.0265457228993572,0.116914438596075,0.0265673997709925
"Brf1",0.0843595256305067,0.0154938396499016,0.0195826540692451,0.1303213462341,0.0264518264702883
"Brf2",0.0958846860109867,0.0278656482827117,0.0319504080956872,0.138889069434778,0.0299025912458231
"Bri3",0.086260735042058,0.0292198041520055,0.0201565506848642,0.0921756188711325,0.0283123846079539
"Bri3bp",0.0644511602701661,0.0320526440729322,0.0117590641968217,NA,0.0415561105691157
"Bricd5",NA,0.032424880891618,NA,NA,NA
"Brinp1",0.132175083843643,0.0326620593518384,NA,NA,NA
"Brinp2",0.0633028114503066,0.0416535293586759,NA,NA,NA
"Brinp3",0.0938197450860746,0.0436802412735462,NA,NA,NA
"Brip1",0.122037580828265,0.0470439510841296,0.0286786199114648,0.097427581549591,0.0683384227118892
"Brip1os",0.0756734832062524,0.0286970133890803,NA,NA,NA
"Brix1",0.0771669289976505,0.0245780741696036,NA,NA,0.0194929330649463
"Brk1",0.0358720796709211,0.0140430826805244,NA,NA,NA
"Brms1",0.098855312544596,0.0253822905668002,0.0330062681303878,0.121805621377579,0.0203685197837838
"Brms1l",0.100428908005313,0.0267089649762619,NA,0.120633116963733,0.024577694717845
"Brox",0.0766249735648142,0.0288282073807338,NA,NA,0.0205995269843342
"Brp16",NA,NA,0.0246480802437428,0.0917138148062973,NA
"Brp17",NA,NA,0.0629368371749684,0.0558033267993792,NA
"Brp44",NA,NA,0.0284615757914544,NA,0.0755171321541266
"Brp44l",NA,NA,NA,0.119470329842719,0.0419900236306604
"Brpf1",0.117753437913139,0.0177075030011835,0.0313056968106653,0.156031576006415,0.0195322651871638
"Brpf3",0.102003681258615,0.0216217131150657,NA,NA,0.0241345742229731
"Brrn1",NA,NA,0.0367322757418857,NA,NA
"Brs3",0.152095659147156,0.048107788868899,0.026694533900647,0.0692071295005517,0.0464017975092936
"Brsk1",0.125076269059251,0.032456860975459,0.0129005514013022,0.0666700817842505,0.0308010732477738
"Brsk2",0.0631151614255296,0.0221495939134501,0.0147404599019594,0.0372776729518646,0.0463979474406331
"Brunol4",NA,NA,0.0180983156193484,0.0623905962560437,NA
"Brunol6",NA,NA,0.0206372227490912,NA,NA
"Brwd1",0.0605959434276016,0.0189016098438769,0.0425156770004346,0.110211705209046,0.0456839902158273
"Brwd2",NA,NA,0.0307656630107097,NA,NA
"Brwd3",0.0684049854740826,0.0254397247832823,0.0127675558258587,0.054571875873229,0.0477529138828445
"Bscl2",0.104974013981653,0.0285404406178294,0.0293250054508511,0.198670014511726,0.0240047654246232
"Bsdc1",0.0868164844002363,0.015937100438288,0.0302261169448678,NA,0.0236094928158772
"Bsg",0.117894002276453,0.0141635519019073,0.0168207236154356,0.0649324731212697,0.0203627266894197
"Bsn",0.0669899764033856,0.031032191204521,0.0127411232007289,0.053884320400539,0.0392040249252242
"Bsnd",0.0661432500017355,0.0428481435625782,0.0262678921746451,0.0920057579830068,0.042413684517911
"Bsph1",NA,0.0349480990719089,NA,NA,0.0438707857393855
"Bsph2",NA,0.062038080998118,NA,NA,0.0714021218042014
"Bspry",0.0827782496980994,0.0400391361944891,0.0238308493835487,0.106851950146579,0.0355006274535517
"Bst1",0.172320693834037,0.0870715710989689,0.0413463360434536,0.112973940680491,0.197218887658732
"Bst2",0.201645013397095,0.0371444147378416,0.0665843329765424,0.345486473377728,0.0843261928388744
"Bsx",NA,0.0287978217831834,0.0250976198386471,0.0307690898528379,0.033503092726847
"Btaf1",0.0641448174070587,0.0182815099126745,0.0319580742234434,NA,0.0377410094190191
"Btbd1",0.14484510193274,0.0239888584867476,0.038543187008912,0.125709898680625,0.0160887015458485
"Btbd10",0.101681386599341,0.0444189417096343,0.0404527868479029,NA,0.0330674622829583
"Btbd11",0.154803612881005,0.0312875189283578,0.0268424786631128,0.150424737500616,0.0474011102274034
"Btbd12",NA,NA,0.0347794053194845,0.135825141784672,NA
"Btbd14a",NA,NA,NA,0.105836484634906,NA
"Btbd14b",NA,NA,NA,0.0748538303521936,NA
"Btbd16",NA,0.0525133952646347,0.0220347129438306,0.0601926091897616,0.0563979708236542
"Btbd17",0.0771566709693926,0.0369965690648218,NA,NA,0.0442073697721511
"Btbd18",0.0823624972775889,NA,NA,NA,NA
"Btbd19",0.121649178654777,0.0426705785367562,NA,NA,0.0306607340235598
"Btbd2",0.104858784093432,0.0223719503898592,0.034049049625649,NA,0.0269761094383762
"Btbd3",0.140441989415045,0.0225977372042904,0.0352843971263631,0.139426911325163,0.0501153467560836
"Btbd4",NA,NA,NA,0.135852978589126,NA
"Btbd5",NA,NA,NA,0.0384170336241098,NA
"Btbd6",0.111207060010905,0.0168753378200356,0.0211928110493682,0.158878247755131,0.0268583588720576
"Btbd7",0.0825123702541592,0.0175054913644331,0.0223357902260515,0.0361951369404337,0.0196538348790894
"Btbd8",NA,0.0513514499895953,NA,NA,0.0446816602041703
"Btbd9",0.0801161678418908,0.0239491132419739,0.0200623100645567,0.0849683347662827,0.0352315744990336
"Btc",0.196392385520337,0.074531718523948,0.0707027366574324,0.229656772426529,0.0568817153184779
"Btd",0.15613693702731,0.0310305949945493,0.0331049560683512,0.12520509245284,0.05393277072326
"Bteb1",NA,NA,NA,0.336450485080651,NA
"Btf3",0.140625944344055,0.0139246492640073,0.0247603873067275,0.117562966438034,0.013345087061591
"Btf3l4",0.142488148353846,0.0292943381602644,0.0137493349788037,NA,0.0246862265980348
"Btg1",0.174137658151639,0.0259658066404882,0.0430402300225706,0.0953612491956307,0.065353309035533
"Btg2",0.174871450557074,0.0382685116673226,0.023936688419539,0.0967507175285068,0.053642432847235
"Btg3",0.118212449847471,0.047745493459335,0.0188287690165858,0.0795627924758396,0.0498759135170179
"Btg4",0.101561261502335,0.0320548265349936,0.0300153846316075,0.0825915348014254,0.029311087216115
"Btk",0.182098168384641,0.0988301419295719,0.070681809556978,0.312621589137708,0.0911930806545893
"Btla",0.231561657398454,0.0972751460564566,0.0415570609066607,0.131147796446468,0.0912440860104778
"Btn1a1",0.105102337538977,0.0281284960902283,0.0126682026581673,0.0455349024266044,0.0469794750949087
"Btn2a2",NA,0.0344637794332776,0.0153730654431144,0.034561063237576,0.0532064370536916
"Btnl1",NA,0.0361377476748192,NA,NA,0.0633920934618827
"Btnl10",0.099773001037246,0.0315045376526554,NA,NA,0.0430282909384994
"Btnl2",0.110875996336634,0.0296422130927384,0.0165394892066642,0.0792216966941963,0.049294863119266
"Btnl4",NA,0.0281060777359522,NA,NA,NA
"Btnl5",NA,NA,NA,NA,0.0849982998833993
"Btnl5-ps",NA,0.041910754325911,NA,NA,NA
"Btnl6",NA,NA,NA,NA,0.0595507105965333
"Btnl7",NA,NA,0.0195167680187337,0.0384708001759865,NA
"Btnl7-pending",NA,NA,0.0162072209924397,NA,NA
"Btnl7-ps",NA,0.037340020420904,NA,NA,NA
"Btnl9",0.150692112912804,0.0315854796838455,0.0280081451734404,NA,0.0819788874292191
"Btrc",0.0914865200464874,0.0163956052117534,0.0153215502901618,0.073544467902212,0.0269480416383393
"Bub1",0.222412722331957,0.0640723631640653,0.0119967803181801,0.0786072375877084,0.0674379505882352
"Bub1b",0.222510537695627,0.0644087329176339,0.0364931876636752,0.108220006219994,0.04115270408618
"Bub3",0.115243686342845,0.0213489948566634,0.0267737310792823,0.119518742525829,0.0149133221087375
"Bucs1",NA,NA,NA,0.0626064063656442,NA
"Bud13",0.0943450103037545,0.023760995468971,0.0334101784063492,NA,0.0432824605569285
"Bud31",0.0925179976554892,0.0258184305069215,0.0424094417922882,0.166846176986705,0.050869637464353
"Butr1",NA,NA,0.0250820987392428,0.0425577031095901,NA
"Bves",0.0856373027144874,0.0603809604615324,0.030950698110306,0.148052940192933,0.0717384255496897
"Bxdc1",NA,NA,0.0255082417414124,0.0891116521891741,NA
"Bxdc2",NA,NA,0.0242812545776531,0.125586663289187,NA
"Bxdc5",NA,NA,0.0333469926700108,NA,NA
"BY080835",NA,NA,0.0252086145723448,NA,NA
"Bysl",0.0927239155505428,0.0518979521482279,0.0191684234791964,0.0577988083762916,0.0467140538345029
"Bzrap1",0.102143985355341,0.0346191939863564,0.0486858861104329,0.145862336435892,0.0372031466169379
"Bzrpl1",NA,NA,0.0301970439476768,0.0563546961557478,NA
"Bzw1",0.115767817348743,0.0180260338217997,0.0270157763680757,0.214001902788748,0.0293355916589022
"Bzw2",0.06387573971205,0.0274712050492441,0.0315122150020135,0.168298265399646,0.0391443220200904
"C030002B11Rik",NA,NA,0.0382295932712382,NA,NA
"C030002J06Rik",NA,NA,0.0164815013483559,NA,NA
"C030002N13Rik",NA,NA,NA,0.159986912105483,NA
"C030002O17Rik",NA,NA,NA,0.0606997950897168,NA
"C030003A18Rik",NA,NA,0.0334463819562305,NA,NA
"C030003D03Rik",NA,NA,0.0234598133906215,NA,NA
"C030003H22Rik",NA,NA,0.0297492006231134,NA,NA
"C030003K17Rik",NA,NA,0.0263967649517102,NA,NA
"C030003M13Rik",NA,NA,0.016613455797214,NA,NA
"C030004A17Rik",NA,NA,NA,0.0424155236061488,NA
"C030004B10Rik",NA,NA,0.0300631979418379,NA,NA
"C030004G16Rik",0.0851135368123602,NA,NA,NA,NA
"C030004L23Rik",NA,NA,0.0145817008707853,NA,NA
"C030004M13Rik",0.0962264048884399,NA,NA,NA,NA
"C030005D05Rik",NA,NA,0.0359699712879495,NA,NA
"C030005H24Rik",0.0871305422506301,NA,NA,NA,NA
"C030005K15Rik",0.093083656690998,0.0350072662825804,0.0178816861967793,NA,NA
"C030006K11Rik",0.164966677282958,0.0311282107092477,0.0307845480918489,0.200020399616657,0.0636865287256308
"C030007B13Rik",NA,NA,0.0209845796060236,NA,NA
"C030007D22Rik",0.090071252096718,NA,NA,NA,NA
"C030007H22Rik",NA,NA,NA,NA,0.0396879665
"C030007I09Rik",NA,NA,0.0173406071145461,NA,NA
"C030008P14Rik",0.142023922772703,NA,NA,NA,NA
"C030009H01Rik",NA,0.0243696796594355,0.0181392715128113,NA,NA
"C030009J22Rik",0.0724900691207006,NA,0.022941992865886,NA,NA
"C030010B13Rik",NA,NA,0.041363441362338,NA,NA
"C030010C08Rik",NA,NA,0.0164491240155848,NA,NA
"C030010L15Rik",NA,NA,NA,NA,0.0527220735500288
"C030011G24Rik",0.0737633840473365,NA,NA,NA,NA
"C030011I11Rik",NA,NA,0.0252624241560122,NA,NA
"C030011I16Rik",0.0639355884483756,NA,NA,NA,NA
"C030011J08Rik",NA,NA,NA,0.0569080275677242,NA
"C030011L09Rik",0.105589358853617,NA,NA,NA,NA
"C030011O14Rik",NA,NA,0.0217290950579558,0.106896200053237,NA
"C030013C21Rik",0.0954814235049253,NA,0.0269126945717204,NA,0.0504257150364963
"C030013D06Rik",0.128122819205045,NA,0.0184448387511612,NA,0.0682720180941147
"C030013E06Rik",0.138112061102177,NA,NA,NA,NA
"C030013F01Rik",NA,NA,0.0319058815824325,NA,NA
"C030013G03Rik",0.0891887714427912,NA,NA,NA,0.05275446624
"C030014A21Rik",0.0992369022221138,NA,NA,NA,NA
"C030014C12Rik",NA,NA,0.0180237627007461,NA,NA
"C030014F05Rik",NA,NA,0.0225228977480025,NA,NA
"C030014I23Rik",0.123184189199893,NA,0.0226734398253829,NA,0.03435319118652
"C030014K22Rik",NA,NA,0.0156876786152371,0.0613315080449482,NA
"C030014O09Rik",0.0878403389054749,NA,NA,NA,NA
"C030015A19Rik",0.104489801891981,NA,NA,NA,NA
"C030015D19Rik",0.0935599857309349,NA,NA,NA,NA
"C030015H18",NA,NA,0.020707015724237,NA,NA
"C030016D13Rik",NA,0.0318449632994647,0.0243016486242854,NA,0.0348857463620193
"C030016K15Rik",NA,NA,0.0279483501764291,NA,NA
"C030017B01Rik",0.123115230748041,NA,NA,NA,NA
"C030017I19Rik",NA,NA,0.0249554130118522,NA,NA
"C030017K20Rik",NA,NA,0.0204370498628389,NA,0.0599663769861227
"C030018G13Rik",NA,NA,0.0162309247346852,0.0698166965978589,NA
"C030018K13Rik",NA,NA,NA,NA,0.0296560697370001
"C030018L16Rik",NA,NA,0.0136172922954611,0.0804820806591633,NA
"C030018P15Rik",0.0671641121269951,NA,NA,NA,NA
"C030019F02Rik",NA,NA,NA,0.088749767415782,NA
"C030019G06Rik",NA,NA,0.0180645110579971,NA,NA
"C030019I05Rik",NA,NA,0.0218896037296398,0.0475390579170491,0.0577814526177438
"C030019P07Rik",NA,NA,0.0168272453016036,NA,NA
"C030021G16Rik",NA,NA,0.0178749065860244,NA,NA
"C030023A16Rik",NA,NA,0.0220811942141568,NA,NA
"C030023E24Rik",0.0807811610300833,NA,NA,NA,0.0626119113363452
"C030024F02Rik",NA,NA,0.0181367265883135,NA,NA
"C030024L24Rik",NA,NA,0.0284521441509168,NA,NA
"C030025P15Rik",NA,NA,0.0167725648723137,NA,NA
"C030026E19Rik",NA,NA,0.0321236227328174,NA,NA
"C030026M15Rik",0.138183939422139,NA,NA,NA,NA
"C030027H14Rik",NA,NA,0.0477970506661812,NA,NA
"C030027L06Rik",NA,NA,0.0305300382787896,NA,NA
"C030029H02Rik",NA,NA,NA,NA,0.0524137766915053
"C030030A07Rik",NA,NA,0.0160369273912403,0.0859938110335125,0.0416427800758889
"C030030G16Rik",NA,NA,0.0234435013192888,NA,NA
"C030030I18Rik",NA,NA,0.0288651851017602,NA,NA
"C030032C09Rik",NA,NA,0.0164686241500781,NA,NA
"C030032F19Rik",NA,NA,0.0278137010261005,NA,NA
"C030032G21Rik",NA,NA,0.0474480310377081,NA,NA
"C030033M12Rik",NA,NA,0.031010197256537,NA,NA
"C030033M19Rik",NA,NA,0.0308323851787352,NA,NA
"C030034E14Rik",0.203477328348119,NA,NA,NA,NA
"C030034I22Rik",0.0987774077573649,0.0538227094704906,0.0272509842639281,NA,0.0470370572748021
"C030034J04Rik",NA,NA,NA,0.0698016425863855,NA
"C030034J23Rik",NA,NA,0.0456239555227311,NA,NA
"C030037D09Rik",NA,NA,0.0223533270129628,NA,0.0360932732646608
"C030037F17Rik",NA,NA,NA,NA,0.0454647933818463
"C030038J10Rik",NA,NA,NA,0.0775553994277309,NA
"C030038O19Rik",NA,NA,0.0181818570488996,NA,NA
"C030039L03Rik",0.0693697829201521,0.032633326441714,0.0214271343552961,0.0490619045224786,0.0461394071736375
"C030040A22Rik",0.113608093219891,NA,NA,NA,NA
"C030041B07Rik",0.116674382498987,NA,NA,NA,NA
"C030043A13Rik",0.0858225491774265,NA,NA,NA,NA
"C030044B11Rik",NA,NA,NA,NA,0.0416682870970222
"C030044F15Rik",NA,NA,0.0406174842233246,NA,NA
"C030044K08Rik",NA,NA,0.0425119834402226,NA,NA
"C030044M21Rik",0.117413763783482,NA,0.0182804781388124,NA,NA
"C030044O21Rik",0.107249871681698,NA,NA,NA,NA
"C030045D06Rik",NA,NA,0.0209622365678305,0.111648325033357,NA
"C030045M22Rik",0.0890603575763996,NA,NA,NA,NA
"C030046E11Rik",0.0649907230305755,0.0282004520653696,0.0288682781931389,NA,0.0190993783398024
"C030046G05",0.228579071923849,NA,NA,NA,NA
"C030046I01Rik",NA,NA,0.0185692170971768,0.0666468356942284,0.0184044332053585
"C030046K23Rik",NA,NA,0.0260683721760351,NA,NA
"C030046M01Rik",0.113736909073,NA,NA,NA,NA
"C030046M14Rik",NA,NA,NA,0.0546336227541414,NA
"C030047E14Rik",NA,NA,0.0256693517968592,NA,NA
"C030047K22Rik",0.0773350057874778,NA,NA,NA,0.0463545479999999
"C030048B08Rik",NA,NA,0.0226017581570679,0.0725328164769798,0.0326804324343485
"C030048B12Rik",NA,NA,0.0187264672313013,NA,NA
"C030048H21Rik",0.104422274807226,0.0265666505479201,0.0393362265636294,NA,0.0504560949225005
"C130002K18Rik",NA,NA,0.0379983691394054,NA,NA
"C130002N06",NA,NA,0.0278083938948346,NA,NA
"C130005N09Rik",NA,NA,0.0238317878928039,NA,NA
"C130007D14",NA,NA,0.018199497059265,NA,NA
"C130007P11Rik",NA,NA,0.0401263280342201,NA,NA
"C130008L17Rik",NA,NA,0.0633063713581549,NA,NA
"C130009A20Rik",0.0970941299068449,NA,NA,NA,NA
"C130010K08Rik",NA,NA,0.0195081694722241,NA,NA
"C130013B13Rik",NA,NA,0.0172560648996063,NA,NA
"C130013H08Rik",0.123159072071657,NA,NA,NA,NA
"C130015C19",0.158936287529534,NA,NA,NA,NA
"C130015E15Rik",NA,NA,0.0201700684020082,NA,NA
"C130015I21Rik",NA,NA,0.0236878711467352,NA,NA
"C130017D06Rik",NA,NA,0.0163066097621906,NA,NA
"C130017I15Rik",NA,NA,0.0169572168744902,NA,NA
"C130018E23Rik",NA,NA,0.0251800326558957,NA,NA
"C130018J17Rik",NA,NA,0.0225379058410038,NA,NA
"C130019M09Rik",NA,NA,0.0153911670920283,NA,NA
"C130020A06Rik",NA,NA,0.0210884824667932,NA,NA
"C130020C07Rik",NA,NA,0.0317947483751156,NA,NA
"C130020C13Rik",NA,NA,0.030595736267053,NA,NA
"C130020N16Rik",NA,NA,0.0237824902880056,NA,NA
"C130020O07Rik",NA,NA,0.0461046232361558,NA,NA
"C130020P08Rik",NA,NA,0.0322638859515728,NA,NA
"C130021C16Rik",NA,NA,0.021370816502921,NA,NA
"C130021I20",NA,NA,0.0274666521944287,NA,NA
"C130021I20Rik",0.108705231000866,0.0405994155686252,NA,NA,0.0473031211690833
"C130021K03Rik",NA,NA,0.0364596712719994,NA,NA
"C130021O09Rik",NA,NA,0.0169024219066685,NA,NA
"C130022E19Rik",NA,NA,0.0386850042766631,NA,NA
"C130022K22Rik",NA,NA,0.0428413420610226,0.141024751155763,0.0289628663208779
"C130022M03Rik",NA,NA,0.0423037139167014,NA,NA
"C130022P09Rik",NA,NA,NA,0.0512426028125371,NA
"C130023A14Rik",NA,NA,0.0418430119733885,NA,NA
"C130023C23Rik",0.109981033010004,NA,NA,NA,NA
"C130023D01Rik",NA,NA,0.018309408752406,NA,NA
"C130023I09Rik",NA,NA,0.0289555708289558,NA,NA
"C130023O10Rik",NA,0.0343384659052103,0.017812087548589,0.0297958670608197,0.0464849141739523
"C130025D13Rik",NA,NA,0.0195245103430575,NA,NA
"C130026I21Rik",0.143144799692491,0.0761924223619711,0.0568667385665365,NA,0.105679079604442
"C130026L21Rik",0.0877073058238063,0.0360958423075936,0.0204848050392009,NA,0.0412874048410967
"C130027E04Rik",NA,NA,0.0328439708244087,NA,NA
"C130028D08Rik",NA,NA,0.0204272949112261,NA,NA
"C130030K03Rik",0.0976529192962657,0.0371051332044959,NA,NA,0.0675311786495609
"C130031L21Rik",NA,NA,0.0191874906753443,NA,NA
"C130032B16Rik",NA,NA,0.0235897964599471,NA,NA
"C130032F08Rik",NA,NA,NA,0.0823781170117932,NA
"C130032J12Rik",NA,NA,0.0193720779772108,0.118130899451185,NA
"C130032L16Rik",NA,NA,0.0205249847630703,NA,NA
"C130032M10Rik",NA,0.0327282253851536,0.0463197975148315,NA,NA
"C130032N06Rik",NA,NA,0.0236897085106089,NA,NA
"C130033H03Rik",NA,NA,0.017126037005897,NA,NA
"C130033p17rik",0.0623575251063827,NA,NA,NA,NA
"C130034A22Rik",NA,NA,0.0214346373336429,NA,NA
"C130034B06Rik",NA,NA,0.0198601719127003,NA,NA
"C130034I18Rik",NA,NA,NA,0.0919130220678237,NA
"C130034I24Rik",0.195740453921376,NA,NA,NA,NA
"C130035G06Rik",NA,NA,0.0244613795480701,NA,NA
"C130035K09Rik",NA,NA,0.0215873341055453,NA,NA
"C130036G08",NA,NA,NA,0.0754713206759593,NA
"C130036G20Rik",NA,NA,0.0194000353970729,NA,NA
"C130036J11",NA,NA,0.021784598144845,NA,NA
"C130036K02",NA,NA,NA,NA,0.09377533347246
"C130036L24Rik",0.0907565114156084,0.0174627601597879,NA,NA,0.0440884038219959
"C130037I06Rik",NA,NA,0.0222535675357193,NA,NA
"C130037N15Rik",NA,NA,0.0280719646627908,NA,NA
"C130037N17Rik",NA,NA,NA,0.136296206882178,NA
"C130038G02Rik",NA,NA,0.0192586165605454,0.141960015869737,NA
"C130038I05Rik",NA,NA,0.0208872185107275,NA,NA
"C130039D01Rik",NA,NA,0.0216115238198985,NA,NA
"C130039E17Rik",NA,NA,0.0199628860082001,NA,NA
"C130039O16Rik",NA,NA,0.0194637386160766,NA,0.0578353619813325
"C130040D06Rik",NA,NA,0.0172866523223842,NA,NA
"C130040J09Rik",NA,NA,0.01846101150759,NA,NA
"C130040J23Rik",NA,NA,0.0587201468498967,NA,NA
"C130040N14Rik",NA,0.0274760586619374,NA,NA,NA
"C130041A08Rik",NA,NA,0.0369648418578634,NA,NA
"C130042E02Rik",NA,NA,0.0310040355196285,NA,NA
"C130042F01Rik",NA,NA,0.027719445538421,NA,NA
"C130043I17Rik",NA,NA,0.0218307800277875,NA,NA
"C130043L16Rik",NA,NA,0.0183842514756431,NA,NA
"C130043P10Rik",NA,NA,0.0229028825955138,NA,NA
"C130044B04Rik",NA,NA,0.0172630083141891,NA,NA
"C130045I22Rik",NA,NA,0.0388052449455826,NA,NA
"C130046B21Rik",NA,0.0408531164380748,0.0192554786015535,NA,NA
"C130046K22Rik",0.0610350003312756,NA,0.0237520877862364,NA,0.0624461011363636
"C130046N05Rik",NA,NA,0.0231406982902825,NA,NA
"C130047K18Rik",NA,NA,0.0297158570861252,NA,NA
"C130048C12Rik",NA,NA,0.0190172624028526,NA,NA
"C130048M12Rik",NA,NA,0.0298383965185985,NA,NA
"C130048P03Rik",NA,NA,0.0208814078309729,NA,NA
"C130050F24Rik",NA,NA,0.0184359101762293,NA,NA
"C130050O18Rik",0.0727641163564618,0.0249042196651705,0.0181440191813897,0.0676243264306386,0.0326789165562915
"C130051F05Rik",0.180839116311198,NA,NA,NA,NA
"C130052I12Rik",NA,NA,NA,0.0926773650833247,NA
"C130052O15Rik",NA,NA,0.0364100930306622,NA,NA
"C130053D24Rik",NA,NA,0.0246518118432557,NA,NA
"C130053K05Rik",NA,NA,0.0226954146172455,0.0470344113206176,NA
"C130054H24Rik",NA,NA,0.0180312143121412,NA,NA
"C130054P18Rik",NA,NA,0.0241390577204159,NA,NA
"C130057D23Rik",NA,NA,0.0184300367547904,0.0539923938776785,NA
"C130057E09Rik",NA,NA,NA,0.0789469472257706,NA
"C130057M05Rik",0.114944443668597,NA,NA,NA,NA
"C130057N11Rik",NA,NA,0.0290341432386392,NA,NA
"C130058C04Rik",NA,NA,0.0279854246216204,NA,NA
"C130058G02Rik",NA,NA,0.0147778461279437,NA,NA
"C130058G22Rik",NA,NA,NA,0.0658611945186033,NA
"C130060B01Rik",NA,NA,0.0393872560039238,NA,NA
"C130060C02Rik",NA,NA,NA,NA,0.0544618314786746
"C130060G18Rik",NA,NA,0.0182376924837673,NA,NA
"C130060K24Rik",NA,0.0403798818918886,0.0214272721611912,0.053075543227285,0.0347264887342224
"C130061D10Rik",NA,NA,0.0349833801101933,NA,NA
"C130063H03Rik",NA,NA,0.0187916903420086,NA,NA
"C130063I20Rik",NA,NA,0.0256922782940992,NA,NA
"C130064E22Rik",NA,NA,0.0327306573943022,NA,NA
"C130065N10Rik",NA,NA,0.0640647331874466,NA,NA
"C130066B05Rik",NA,NA,0.0214290744301675,NA,NA
"C130066G14Rik",NA,NA,0.0253398381633654,NA,NA
"C130067A03Rik",NA,NA,0.0406812284456033,NA,NA
"C130068B02Rik",0.127184065335253,NA,NA,NA,NA
"C130068O12Rik",NA,NA,NA,0.14703430391329,NA
"C130069I09Rik",NA,NA,0.0140056166713535,NA,NA
"C130070B15Rik",0.0713291624105961,NA,0.0242334098515343,NA,NA
"C130071C03Rik",0.0727061044587095,0.051475239051289,0.0191056995748824,NA,0.0554268592384498
"C130071E11Rik",NA,NA,0.0275967330668191,NA,NA
"C130071M06Rik",NA,NA,0.0203353562192792,NA,NA
"C130071N01Rik",NA,NA,0.0142747906176796,NA,NA
"C130072A16Rik",NA,NA,0.0405772260803384,NA,NA
"C130072C03Rik",NA,NA,0.0264433455050862,NA,NA
"C130072N01Rik",NA,NA,0.0192406932194727,NA,NA
"C130073D16Rik",NA,NA,0.0307708784957494,0.0808822243057099,NA
"C130073D23Rik",NA,NA,0.0174878287898362,NA,NA
"C130073F10Rik",0.109097461718582,0.0438383319100819,0.0172408155954524,NA,0.0668855611618256
"C130073O12Rik",NA,NA,0.0446303174791948,NA,NA
"C130074G19Rik",NA,0.0465197701332298,0.050291782308215,0.174825394197995,0.0451712406972329
"C130074O09Rik",NA,NA,0.0270378164629646,NA,NA
"C130075A20Rik",0.123955252868166,NA,NA,NA,NA
"C130075H21Rik",NA,NA,0.030313150658233,NA,NA
"C130076O07Rik",NA,NA,0.0138822262687554,0.0790311735336179,NA
"C130078A06Rik",NA,NA,0.0281240334726289,NA,NA
"C130078B07Rik",NA,NA,0.0306811253963294,NA,NA
"C130078D09Rik",NA,NA,0.0283455741518474,NA,NA
"C130078N14",0.179750635669846,NA,NA,NA,NA
"C130078N17Rik",NA,NA,0.0531250983794753,NA,NA
"C130079B09Rik",0.136806540240228,NA,NA,NA,NA
"C130079G13Rik",0.101635172157316,0.0589958515421136,0.0255285013798544,0.0842045577150301,0.0835668294398722
"C130079K02Rik",NA,NA,0.0254462253926858,NA,NA
"C130080G10Rik",0.0979698243295335,NA,NA,NA,0.0358551459330938
"C130080K17Rik",NA,NA,0.0433675083015865,NA,NA
"C130081A10Rik",0.122320278555498,NA,NA,NA,NA
"C130081M21Rik",NA,NA,0.020472232530788,NA,NA
"C130082I06Rik",NA,NA,0.0212822884208842,NA,NA
"C130083B15Rik",NA,NA,0.0292192593340758,NA,NA
"C130083M11Rik",NA,NA,NA,NA,0.0489146650347706
"C130084G10Rik",NA,NA,0.0287477531861563,NA,NA
"C130085D15Rik",NA,NA,0.0388395418474606,NA,NA
"C130085G02Rik",NA,NA,0.0270554480968922,NA,NA
"C130086A10",NA,NA,NA,0.138100585150103,NA
"C130086J11Rik",NA,NA,0.0261503894383479,NA,NA
"C130086K02Rik",NA,NA,0.0368895100089456,NA,NA
"C130087D21Rik",NA,NA,0.0211356248454313,NA,NA
"C130087G11Rik",NA,NA,0.0167168683554324,NA,NA
"C130087I15Rik",NA,NA,0.0174072475432481,NA,NA
"C130087O04Rik",NA,NA,0.0201010980902705,NA,NA
"C130089K02Rik",NA,NA,0.0275282350256835,NA,NA
"C130090G16Rik",NA,NA,0.0284230896897254,NA,NA
"C130090I23Rik",0.11412193371619,NA,NA,NA,NA
"C130090K21Rik",NA,NA,0.0156855583621911,NA,NA
"C130090K23Rik",NA,NA,0.0175933105075379,0.0710649153846951,NA
"C130092E12",NA,NA,0.0480220266336688,NA,NA
"C130092F19Rik",NA,NA,0.0207144736304893,NA,NA
"C130092O11Rik",NA,NA,0.0229612209566319,NA,NA
"C130093G08Rik",NA,NA,0.0164496451514387,NA,NA
"C130093N16Rik",NA,NA,0.0189924798799836,NA,NA
"C130094K23Rik",NA,NA,0.0255426890230616,NA,NA
"C130098B18Rik",0.120750719362055,NA,NA,NA,NA
