"","SYMBOL_ID","RANKING","MEDIAN_VALUE","nGSEs"
"30924","LOC100129865",413,0.0285085217391188,6
"37467","LOC651198",414,0.0285142430831182,7
"22970","BHLHA15",415,0.0285418626294885,19
"30906","LOC100129773",416,0.0285456611776706,6
"29837","FLJ40039",417,0.0285519035530271,6
"32999","LOC344593",418,0.0285521310020213,6
"39018","LOC728804",419,0.0285701440013193,6
"39141","LOC729153",420,0.0285740065861648,6
"38869","LOC728450",421,0.0285742146995192,6
"30555","LOC100128533",422,0.0285747664816178,7
"28795","C21orf96",423,0.0285761565764068,6
"32975","LOC342531",424,0.028612222015541,6
"35970","LOC646260",425,0.0286178145513117,6
"39472","LOC730074",426,0.0286259002075732,7
"29986","FUSSEL18",427,0.0286285537264111,6
"33204","LOC389328",428,0.028639386313634,6
"39426","LOC729948",429,0.0286428601885333,6
"27583","SLX1A",430,0.0286451534478468,13
"30656","LOC100128935",431,0.0286473393585494,6
"30731","LOC100129193",432,0.0286500267441267,6
"31395","LOC100131549",433,0.0286533800914147,6
"16927","RNU86",434,0.0286602471352591,24
"28009","UBBP4",435,0.0286625693100871,12
"34373","LOC642513",436,0.0286808315795545,7
"17799","RPL37",437,0.028698548609452,49
"38700","LOC727977",438,0.0287084791458595,6
"33597","LOC401730",439,0.028710990889768,6
"30928","LOC100129878",440,0.0287356776194075,6
"33054","LOC387703",441,0.0287362984951995,7
"32585","LOC139431",442,0.028746522375638,6
"27473","RPS2P5",443,0.0287467954406481,12
"27844","SRSF9",444,0.0287522825775559,13
"30977","LOC100130054",445,0.0287584192599245,6
"39631","LOC730974",446,0.0287704858301477,6
"33078","LOC387924",447,0.0287710625684775,6
"24747","PPIAL4G",448,0.0287970275297223,19
"35562","LOC645181",449,0.0287973843084331,6
"39299","LOC729549",450,0.028797450278511,6
"34598","LOC643015",451,0.0288032856217692,6
"37525","LOC651452",452,0.0288070054648576,6
"39488","LOC730110",453,0.0288409189108828,6
"31152","LOC100130673",454,0.0288463585646572,6
"31502","LOC100131891",455,0.0288584491537321,6
"32152","LOC100133825",456,0.0288598379859123,6
"23888","LOC729040",457,0.0288650994038497,19
"31280","LOC100131149",458,0.0288862440941815,6
"25469","RN7SL614P",459,0.0288953850118405,12
"31963","LOC100133273",460,0.0288990752301432,7
"3572","CERS2",461,0.028904294734222,33
"28743","C20orf56",462,0.0289077581686013,6
"36505","LOC647696",463,0.0289116712386357,6
"18211","SDHAP1",464,0.028921023494586,30
"28530","C17orf101",465,0.0289250405844583,7
"30523","LOC100128405",466,0.0289306854437913,6
"31091","LOC100130445",467,0.0289516797548695,7
"30098","HEATR7A",468,0.0289531020530346,6
"17889","RPS8",469,0.0289648636052493,38
"35856","LOC645978",470,0.0289735193874916,7
"35291","LOC644587",471,0.0289757044618362,6
"31359","LOC100131431",472,0.0290057508783927,6
"32040","LOC100133528",473,0.0290337882128429,6
"34162","LOC642006",474,0.0290353665654449,6
"33500","LOC400553",475,0.0290456804733206,6
"32520","LOC121296",476,0.0290508576772543,6
"33916","LOC441736",477,0.029052347702601,6
"32172","LOC100133876",478,0.0290566374524938,7
"30893","LOC100129717",479,0.0290569971345703,6
"26010","RNASEK-C17orf49",480,0.0290577435898207,13
"35648","LOC645405",481,0.0290578081816442,6
"24634","OR7E5P",482,0.0290725966251078,13
"38751","LOC728115",483,0.0290794519764569,7
"40392","MOBKL3",484,0.0290876166315972,7
"31596","LOC100132215",485,0.0290900303740967,6
"31295","LOC100131199",486,0.0291063548081356,6
"31058","LOC100130308",487,0.029106543781674,7
"33379","LOC391670",488,0.0291153306745849,6
"30561","LOC100128559",489,0.0291208065192146,6
"31171","LOC100130757",490,0.0291242915739536,6
"28767","C21orf136",491,0.0291252755510588,6
